ts,ta,tg,tc
1652056766.065493, 0.8435290847025079, 17.826227543772074, 17.486573574590683
1652056766.115161, 0.8443707517136676, 17.829163447661898, 17.489467593742933
1652056766.165622, 0.8391842398433501, 17.83309280595281, 17.49321463463062
1652056766.2150521, 0.8646204780265033, 17.83772248900417, 17.498260448784617
1652056766.266821, 0.8450635007061461, 17.842069560622157, 17.502129439423836
1652056766.3157191, 0.8309711155582857, 17.844305340346207, 17.504038655850447
1652056766.36592, 0.8370854875895305, 17.847656355267812, 17.507444937914247
1652056766.416078, 0.8901271008307327, 17.851463418394086, 17.51223669204282
1652056766.466471, 0.7965121233156279, 17.855526551541942, 17.514346262977416
1652056766.51608, 0.8525396884315907, 17.859856450149138, 17.519710114914787
1652056766.566283, 0.9055203220665567, 17.862693209892292, 17.523549752135775
1652056766.6163712, 0.8535304172396407, 17.86654778101187, 17.526287433736425
1652056766.6665359, 0.8538069763280993, 17.871302359955912, 17.530952452283355
1652056766.717236, 0.8466753581212008, 17.875343159807652, 17.534769803773923
1652056766.7665849, 0.8180397141134708, 17.87932432703996, 17.53809863478143
1652056766.81667, 0.8358727527796356, 17.882711689178155, 17.541774910450183
1652056766.866949, 0.8530804699103726, 17.88889882551141, 17.548182458399392
1652056766.916785, 0.8763716248855773, 17.8915256571391, 17.551222576494027
1652056766.968059, 0.8482100534417535, 17.896407026295957, 17.55544308683887
1652056767.017138, 0.812475322700683, 17.90027738897545, 17.558521347649954
1652056767.068784, 0.863173754314759, 17.903520644251845, 17.562713706453103
1652056767.117941, 0.8636698249233625, 17.90844673424628, 17.56755119605982
1652056767.1672258, 0.8328808353732075, 17.913305056426264, 17.571696572005205
1652056767.217348, 0.8780617423067764, 17.918958085443876, 17.57814015858113
1652056767.268383, 0.8592588850642364, 17.922572173811222, 17.581305908036285
1652056767.318192, 0.8654939993496117, 17.927739868144638, 17.58649495076874
1652056767.367412, 0.8848968582075079, 17.93168765177984, 17.590751835908392
1652056767.418148, 0.875425380839601, 17.938503299483145, 17.597241741110274
1652056767.467369, 0.8598488865490741, 17.94352878461352, 17.60185518665223
1652056767.518614, 0.8586263645516132, 17.946585170787618, 17.604825994662896
1652056767.567622, 0.8357906001380764, 17.94763874595282, 17.605401783036523
1652056767.617923, 0.8735108463287823, 17.951651972710348, 17.610089150182716
1652056767.669204, 0.8758885213973505, 17.95609295370281, 17.6144888650567
1652056767.7190309, 0.829972908711336, 17.958632207617857, 17.616059021639725
1652056767.767966, 0.7966651274319796, 17.963047021575345, 17.619719383692477
1652056767.819034, 0.8362928935954738, 17.96949494225936, 17.62683090128608
1652056767.8682761, 0.8256683059056529, 17.974097751788076, 17.631129162870426
1652056767.9191918, 0.8955074446304025, 17.97952445152702, 17.637844111389086
1652056767.968244, 0.85238056824908, 17.983144339687488, 17.640529064258722
1652056768.019269, 0.8474439301733196, 17.986092365940788, 17.643319397225437
1652056768.068859, 0.8618446648813302, 17.99178955470897, 17.649190656912417
1652056768.118979, 0.8680630704699602, 17.997810697272207, 17.65521574473616
1652056768.169586, 0.8803050833728534, 18.00225811111213, 17.659819050557346
